Region,Country,Business Unit,SP Outcome,SP Output,Thematic Area Category,Thematic Area,Content Area,Result Type,Narrative,,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,1,1,Sexual reproductive health,SRH in humanitarian settings,Programming,Difficult challenges,"Humanitarian emergency faced by the country resulting from Cyclones Idai and Kenneth, which required and additional effort from the government and partners, and resulted on the prioritization of humanitarian  interventions to respond to the needs of more than 2 million people. Consequently, the health sector, including Sexual and Reproductive Health interventions.  experienced several delays and challenges, such as restrictions to the availability of medicines, consumables, supplies and medical equipment.",,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,1,2,Sexual reproductive health,SRH,Programming,Lessons learned,"The evaluation of the KIMCHI project in Cabo Delgado has shown that UNFPA can achieve remarkable success implementing programmes to increase access to SRH services at community level (i.e., over 38% of women accessing to Family Planning services were reached by community activists in the districts of implementation of the project). UNFPA must build on its successes and lessons learnt from project implementation to inform public policies, mobilize additional resources, and advocate for renewed commitments in SRH.",,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,1,2,Sexual reproductive health,Obstetric fistula,Programming,Lessons learned,campaign-based interventions (such as fistula repair campaigns) are insufficient to achieve targets and end fistula. The number of elective fistula repair interventions should be increased to maximize impact. UNFPA should  increase the number of supervision visits at hospital level and expand the capacity development interventions to reach additional surgeons at hospital level in the targeted provinces.,,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,1,2,Sexual reproductive health,SRH in humanitarian settings,Programming,Best Practices,"The CO programmes and interventions to provide community outreach services at school and community level were strengthened, and particularly under the My Choice Programme in Tete and Cabo Delgado , and through the humanitarian response, by providing technical assistance, capacity building and supporting outreach services via mobile brigades in resettlement sites to reach Cyclones Idai and Kenneth affected populations in the provinces of Sofala and Cabo Delgado, and ensuring SRHR service provision, including FP provision.",,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,1,2,Sexual reproductive health,SRH,Partnership,Difficult challenges,Finding appropriate local partners to implement SRH and GBV interventions at local level.,,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,1,3,Sexual reproductive health,SRH,Resource Mobilization,Difficult challenges,"Due to the limited financial resources of the health sector, the absorption capacity of trained nurses continues to be a challenge. Currently, only a small number of new contracts are approved by the central government, with severe impact on retention and absorption of skilled health personnel at the national level.",,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,1,3,Sexual reproductive health,EmONC,Programming,Lessons learned,"Over the last few years, Mozambique has made remarkable progress to expand SRH services by strengthening its health system (i.e., deliveries attended by skilled birth attendants have raised to almost 90% from roughly 50% ten years ago). However, quality of services is still one of the main challenges faced by the health system. UNFPA is addressing quality and had successful examples.  UNFPA  has provided technical support to ensure that teaching contents, methodologies, materials and resources are place timely and used accordingly to meet the targets of the project. This has resulted on substantial quality improvement:  21 out of 25 (84%) pre-service training medium level MCH students successfully completed the training and graduated in the first six months of 2019, and the final evaluation results showed that 64% of the students reached a  final evaluation average scoring points �14. ",,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,1,3,Sexual reproductive health,Youth friendly health services,Programming,Difficult challenges,"Lack of decentralized services at the community level, with difficult access to existing health facilities.",,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,1,5,Sexual reproductive health,SRH,Programming,Difficult challenges,"Limited reinforcement of approved national legislation, particularly when going against costumary/traditional laws, with significant under reliance on institutional services.",,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,1,5,Sexual reproductive health,Youth friendly health services,Programming,Lessons learned,"UNFPA jointly with other Rapariga Bizz stakeholders, is going to systematize and disseminate the findings of the studies among different audiences, including youth and stakeholders at provincial level.",,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,2,6,Youth,Youth life skills,Programming,Lessons learned,"The stakeholders engaged in the Rapariga Bizz Programme have concluded that up-to-date information is needed to make programmatic decisions to maximize impact of the programme (e.g., where to start new mentorship programmes). UNFPA has invested significantly in real-time monitoring systems to strengthen its capacities to collect and analyze data.",,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,2,8,Youth,Youth policy leadership and participation,Programming,Parliamentarians,"UNFPA facilitated the participation of a Mozambican youth delegation to the Nairobi Summit on ICPD25. During the Summit, the delegation made 4 strong committments connected to youth economic empowerment and employment; gender equality; decreasing early marriage, and; increasing the use of social media and tic for dissamination of information around SRH and GBV.",,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,2,8,Youth,Youth policy leadership and participation,Programming,Best Practices,"UNFPA supported active Mozambican youth participation in conducting the 2nd African Peer Review Mechanism country assessment process and the subsequent dissemination, monitoring and evaluation of the National Plan of Action (NPoA) by all stakeholders",,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,2,8,Youth,Youth policy leadership and participation,Programming,Difficult challenges,"High rotation and drop out of trained mentors, as they get better paid work.
",,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,3,11,GBV,GBV Response and Prevention,Programming,Difficult challenges,One of the key challenges of the provision of key GBV services at CAI level is to stimulate demand of victims who are afraid of denouncing cases of violence. Campaigns in rural and remote areas by service providers to increase demand of GBV services are needed to improve awareness and knowledge about service provided.,,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,3,11,GBV,GBV Response and Prevention,Programming,Difficult challenges,"Reported cases of GBV from communities outside the District capital are low, especially from remote communities. Thus, is paramount to develop a strategy targeting community activists to feed cases to the administrative post-level police and health units, and to create capacities of service providers with the objective to increase the quality of services and the multisectoral coordination, especially at district and administrative post level.",,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,3,12,Harmful practices,Child marriage,Programming,Difficult challenges,The country is also exposed to recurrent natural disasters and emergency situations and harmfull pratices become a copying strategy for vulnerable families.,,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,4,13,Population data,National data ecosystems,Programming,Difficult challenges,"Sistematic realiable data collection capacities were weak, due to connectivity problems and weak IT capacity at field level.",,,,,,,,,,,,,,,,,,
ESA,Mozambique,42900,4,13,Population data,National data ecosystems,Programming,Innovation,"The CO supports four real time monitoring systems through digital platform, InfoViolencia, for the registration, management, and control of Gender-Based Violence (GBV) cases. InfoFistula: to track interactions with obstetric fistula patients, and also contribute towards knowledge transfer to the Ministry of Health, Kiribiz - designed as a monitoring system for mentoring sessions in use in the provinces of Nampula and Zambezia, and also an initial phase in Tete, currently there are 4,487 registered mentors and 474,054 girls registered with duly updated information; and Infobiz - is a real-time monitoring system for Youth Friendly Services and School corners in use in the provinces of Nampula and Zambezia with 80 providers and focal points at provincial and district levels to use the system in 44 YFS and 17 school health corners.",,,,,,,,,,,,,,,,,,
